Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;79,00;3,29;104,24;59,25;18,65;25,00
2019-01-13;66,00;8,66;70,33;23,80;29,21;27,00
2019-01-20;58,00;3,28;78,79;33,92;30,64;9,00
2019-01-27;53,00;5,41;70,31;42,18;5,41;16,00
2019-02-03;44,00;3,30;71,50;51,70;3,30;9,00
2019-02-10;43,00;7,72;70,56;35,28;3,31;15,00
2019-02-17;49,00;3,27;64,24;51,18;5,44;9,00
2019-02-24;44,00;5,50;55,00;29,70;0,00;11,00
2019-03-03;50,00;3,26;86,96;33,70;5,43;11,00
2019-03-10;53,00;8,65;77,88;42,18;3,24;9,00
2019-03-17;47,00;5,47;52,47;54,65;7,65;17,00
2019-03-24;74,00;7,62;51,15;26,12;3,26;11,00
2019-03-31;67,00;10,98;57,11;35,15;20,87;15,00
2019-04-07;45,00;4,29;43,93;41,79;31,07;12,00
2019-04-14;53,00;12,15;48,58;34,23;18,77;10,00
2019-04-21;58,00;5,37;71,96;32,22;12,89;15,00
2019-04-28;40,00;25,56;45,56;51,11;5,56;14,00
2019-05-05;37,00;0,00;57,68;28,29;8,71;18,00
2019-05-12;44,00;13,95;55,80;39,71;15,02;9,00
2019-05-19;74,00;13,06;85,97;41,35;21,76;18,00
2019-05-26;41,00;7,55;86,32;19,42;14,03;18,00
2019-06-02;39,00;5,42;68,25;27,08;8,67;15,00
2019-06-09;45,00;3,21;60,00;32,14;15,00;23,00
2019-06-16;60,00;3,27;55,64;55,64;19,64;18,00
2019-06-23;56,00;19,76;66,98;28,55;17,57;19,00
2019-06-30;63,00;7,60;63,00;23,90;26,07;12,00
2019-07-07;44,00;5,50;72,60;38,50;26,40;21,00
2019-07-14;69,00;4,38;74,48;52,57;18,62;14,00
2019-07-21;68,00;6,58;73,48;48,26;18,65;23,00
2019-07-28;42,00;4,31;68,92;44,15;30,15;32,00
2019-08-04;48,00;5,45;57,82;43,64;33,82;14,00
2019-08-11;67,00;7,56;62,68;70,24;42,15;29,00
2019-08-18;49,00;7,62;74,04;39,20;31,58;10,00
2019-08-25;49,00;5,44;55,53;40,29;23,96;7,00
2019-09-01;48,00;2,18;85,09;30,55;30,55;16,00
