Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2019-01-06;14,00;9,00;1,00;2,00;3,00;3,00;5,00;6,00;0,00;1,00;0,00;3,00;1,00;1,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2019-01-13;24,00;8,00;4,00;1,00;6,00;2,00;2,00;4,00;0,00;1,00;1,00;3,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-01-20;26,00;1,00;1,00;2,00;5,00;1,00;4,00;4,00;1,00;1,00;1,00;3,00;1,00;1,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-01-27;14,00;7,00;5,00;2,00;3,00;0,00;2,00;6,00;0,00;1,00;0,00;1,00;1,00;1,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00
2019-02-03;14,00;8,00;2,00;1,00;3,00;2,00;5,00;4,00;0,00;2,00;0,00;6,00;2,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00
2019-02-10;18,00;10,00;3,00;2,00;3,00;2,00;6,00;3,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;2,00;1,00;1,00;0,00;0,00;1,00
2019-02-17;25,00;11,00;3,00;5,00;5,00;1,00;2,00;7,00;0,00;0,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-02-24;20,00;10,00;3,00;4,00;3,00;3,00;2,00;2,00;0,00;1,00;1,00;4,00;0,00;1,00;0,00;1,00;0,00;0,00;1,00;0,00;1,00
2019-03-03;20,00;12,00;3,00;2,00;3,00;2,00;4,00;6,00;0,00;1,00;0,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00
2019-03-10;25,00;4,00;2,00;5,00;5,00;4,00;4,00;7,00;0,00;3,00;0,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
2019-03-17;24,00;4,00;2,00;1,00;2,00;2,00;7,00;5,00;0,00;1,00;1,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-24;27,00;11,00;0,00;3,00;5,00;2,00;8,00;4,00;0,00;1,00;1,00;4,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00
2019-03-31;33,00;5,00;7,00;0,00;3,00;2,00;4,00;5,00;0,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00;0,00
2019-04-07;46,00;14,00;5,00;7,00;5,00;3,00;8,00;5,00;0,00;0,00;1,00;4,00;1,00;1,00;0,00;0,00;1,00;1,00;1,00;1,00;0,00
2019-04-14;48,00;14,00;4,00;6,00;9,00;8,00;9,00;8,00;0,00;2,00;0,00;3,00;4,00;1,00;1,00;0,00;0,00;2,00;1,00;0,00;0,00
2019-04-21;39,00;3,00;2,00;3,00;7,00;3,00;10,00;8,00;0,00;0,00;2,00;1,00;1,00;3,00;1,00;0,00;0,00;1,00;0,00;1,00;0,00
2019-04-28;39,00;11,00;3,00;4,00;6,00;1,00;7,00;4,00;0,00;1,00;1,00;6,00;1,00;0,00;1,00;0,00;1,00;1,00;1,00;1,00;1,00
2019-05-05;31,00;13,00;1,00;4,00;9,00;1,00;4,00;4,00;1,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00
2019-05-12;31,00;11,00;7,00;5,00;9,00;3,00;11,00;8,00;0,00;3,00;1,00;4,00;2,00;2,00;0,00;1,00;0,00;2,00;1,00;0,00;0,00
2019-05-19;35,00;4,00;5,00;5,00;8,00;4,00;7,00;5,00;0,00;1,00;0,00;5,00;2,00;0,00;1,00;0,00;1,00;0,00;1,00;0,00;1,00
2019-05-26;60,00;10,00;4,00;5,00;7,00;2,00;7,00;7,00;0,00;3,00;0,00;5,00;4,00;1,00;1,00;1,00;1,00;2,00;0,00;0,00;0,00
2019-06-02;34,00;13,00;7,00;5,00;11,00;4,00;9,00;8,00;0,00;2,00;0,00;5,00;2,00;1,00;1,00;1,00;0,00;1,00;3,00;0,00;0,00
2019-06-09;48,00;10,00;3,00;5,00;8,00;6,00;9,00;6,00;0,00;2,00;1,00;8,00;3,00;1,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00
