Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;42,00;0,00;67,00;24,00;6,00;0,00
2019-01-13;30,00;0,00;43,00;18,00;0,00;0,00
2019-01-20;24,00;0,00;53,00;12,00;18,00;0,00
2019-01-27;30,00;0,00;30,00;30,00;6,00;6,00
2019-02-03;37,00;0,00;56,00;25,00;0,00;6,00
2019-02-10;18,00;0,00;25,00;6,00;0,00;0,00
2019-02-17;19,00;0,00;57,00;6,00;0,00;6,00
2019-02-24;25,00;6,00;56,00;25,00;0,00;19,00
2019-03-03;38,00;0,00;63,00;19,00;0,00;6,00
2019-03-10;37,00;6,00;43,00;31,00;0,00;12,00
2019-03-17;13,00;0,00;38,00;19,00;6,00;6,00
2019-03-24;19,00;0,00;26,00;13,00;0,00;6,00
2019-03-31;18,00;0,00;31,00;18,00;0,00;6,00
2019-04-07;13,00;0,00;52,00;6,00;6,00;0,00
2019-04-14;27,00;7,00;33,00;20,00;7,00;0,00
2019-04-21;19,00;0,00;45,00;13,00;13,00;0,00
2019-04-28;18,00;0,00;35,00;6,00;0,00;0,00
2019-05-05;23,00;6,00;40,00;0,00;6,00;17,00
2019-05-12;36,00;0,00;54,00;6,00;0,00;0,00
2019-05-19;29,00;0,00;18,00;12,00;0,00;6,00
2019-05-26;35,00;0,00;29,00;6,00;6,00;18,00
2019-06-02;11,00;0,00;50,00;17,00;6,00;0,00
2019-06-09;51,00;0,00;11,00;23,00;6,00;11,00
2019-06-16;6,00;0,00;42,00;6,00;0,00;30,00
2019-06-23;25,00;0,00;38,00;6,00;0,00;13,00
2019-06-30;32,00;0,00;57,00;6,00;0,00;25,00
2019-07-07;31,00;0,00;50,00;13,00;13,00;13,00
2019-07-14;13,00;0,00;59,00;33,00;0,00;0,00
2019-07-21;34,00;0,00;41,00;20,00;0,00;7,00
2019-07-28;27,00;0,00;40,00;7,00;7,00;27,00
2019-08-04;13,00;0,00;20,00;20,00;0,00;0,00
2019-08-11;56,00;0,00;31,00;25,00;25,00;25,00
2019-08-18;13,00;6,00;32,00;32,00;0,00;19,00
2019-08-25;43,00;0,00;37,00;6,00;12,00;0,00
2019-09-01;18,00;18,00;60,00;18,00;0,00;12,00
2019-09-08;42,00;0,00;36,00;18,00;0,00;12,00
2019-09-15;30,00;0,00;36,00;0,00;0,00;12,00
2019-09-22;11,00;0,00;63,00;12,00;0,00;6,00
2019-09-29;23,00;0,00;34,00;11,00;0,00;0,00
2019-10-06;29,00;0,00;29,00;17,00;6,00;6,00
2019-10-13;0,00;0,00;40,00;11,00;11,00;6,00
2019-10-20;35,00;0,00;35,00;12,00;12,00;17,00
2019-10-27;58,00;6,00;58,00;18,00;6,00;6,00
2019-11-03;39,00;6,00;34,00;17,00;11,00;0,00
2019-11-10;11,00;0,00;17,00;0,00;0,00;0,00
2019-11-17;62,00;0,00;23,00;17,00;6,00;11,00
2019-11-24;22,00;0,00;39,00;6,00;11,00;5,00
2019-12-01;22,00;11,00;28,00;22,00;17,00;0,00
2019-12-08;17,00;6,00;39,00;17,00;0,00;11,00
2019-12-15;33,00;0,00;49,00;33,00;5,00;11,00
2019-12-22;6,00;0,00;54,00;18,00;6,00;18,00
2019-12-29;29,00;0,00;41,00;18,00;6,00;6,00
2020-01-05;48,00;5,00;69,00;11,00;0,00;21,00
2020-01-12;57,00;0,00;41,00;16,00;10,00;16,00
2020-01-19;43,00;5,00;70,00;16,00;16,00;5,00
2020-01-26;27,00;5,00;32,00;0,00;0,00;16,00
2020-02-02;5,00;11,00;38,00;11,00;0,00;11,00
2020-02-09;42,00;0,00;42,00;21,00;16,00;16,00
2020-02-16;53,00;5,00;42,00;32,00;11,00;11,00
2020-02-23;47,00;5,00;26,00;16,00;5,00;5,00
2020-03-01;36,00;0,00;21,00;5,00;16,00;10,00
2020-03-08;31,00;5,00;26,00;10,00;5,00;10,00
2020-03-15;46,00;0,00;15,00;10,00;0,00;10,00
