Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;54,00;0,00;244,42;142,11;8,53;54,00
2019-01-13;47,00;0,00;163,12;141,00;0,00;24,00
2019-01-20;46,00;0,00;227,29;105,53;0,00;31,00
2019-01-27;61,00;13,86;113,68;122,00;0,00;8,00
2019-02-03;24,00;8,00;216,00;98,67;0,00;0,00
2019-02-10;56,00;0,00;162,40;120,40;0,00;16,00
2019-02-17;48,00;0,00;180,71;138,35;0,00;32,00
2019-02-24;40,00;8,57;131,43;122,86;0,00;8,00
2019-03-03;68,00;0,00;153,00;93,50;0,00;38,00
2019-03-10;31,00;0,00;118,36;62,00;0,00;23,00
2019-03-17;40,00;0,00;171,43;114,29;0,00;24,00
2019-03-24;57,00;0,00;133,95;91,20;0,00;8,00
2019-03-31;40,00;0,00;131,43;65,71;0,00;16,00
2019-04-07;59,00;8,43;148,90;120,81;8,43;22,00
2019-04-14;61,00;0,00;174,68;138,64;0,00;0,00
2019-04-21;44,00;0,00;60,50;121,00;8,25;9,00
2019-04-28;30,00;0,00;111,82;120,00;8,18;23,00
2019-05-05;8,00;8,00;141,33;104,00;8,00;31,00
2019-05-12;62,00;8,45;95,82;78,91;22,55;23,00
2019-05-19;54,00;8,53;119,37;71,05;0,00;15,00
2019-05-26;25,00;8,33;100,00;133,33;0,00;8,00
2019-06-02;47,00;8,29;124,41;69,12;22,12;16,00
2019-06-09;47,00;16,59;135,47;118,88;8,29;0,00
2019-06-16;48,00;8,47;81,88;73,41;33,88;16,00
2019-06-23;25,00;0,00;111,11;58,33;8,33;17,00
2019-06-30;41,00;8,20;123,00;65,60;24,60;17,00
2019-07-07;25,00;8,33;141,67;125,00;16,67;33,00
2019-07-14;36,00;8,31;108,00;168,92;16,62;9,00
2019-07-21;48,00;0,00;98,82;138,35;8,47;29,00
2019-07-28;69,00;19,32;184,92;118,68;19,32;49,00
2019-08-04;80,00;0,00;187,59;115,86;16,55;18,00
2019-08-11;57,00;0,00;143,86;127,57;8,14;66,00
2019-08-18;39,00;8,36;150,43;150,43;8,36;8,00
2019-08-25;79,00;8,46;112,86;217,25;16,93;16,00
2019-09-01;45,00;8,44;196,88;98,44;45,00;8,00
2019-09-08;8,00;0,00;136,00;106,67;16,00;8,00
2019-09-15;70,00;8,40;142,80;134,40;0,00;8,00
2019-09-22;62,00;0,00;149,36;118,36;39,45;16,00
2019-09-29;39,00;8,36;220,07;86,36;16,71;16,00
2019-10-06;71,00;0,00;122,12;113,60;0,00;32,00
2019-10-13;39,00;8,36;150,43;133,71;16,71;39,00
2019-10-20;60,00;8,18;125,45;155,45;30,00;23,00
2019-10-27;53,00;8,37;150,63;150,63;0,00;30,00
2019-11-03;66,00;22,00;123,75;79,75;13,75;30,00
2019-11-10;29,00;0,00;168,73;92,27;0,00;30,00
