Semaine;Martinique (LC);Guadeloupe (GP);Saint Martin (ile d Amérique du nord) (MF);Republique Dominicaine (DO);Sainte Lucie (LC);Barbade (BB)
2021-08-15;11,00;22,00;9,00;36,00;7,00;11,00
2021-08-22;14,00;16,00;7,00;26,00;5,00;19,09
2021-08-29;9,00;20,00;4,00;43,00;0,00;14,14
2021-09-05;21,00;16,00;5,00;53,00;0,00;14,44
2021-09-12;9,00;20,00;4,00;23,00;0,00;6,43
2021-09-19;18,00;20,00;4,00;26,00;2,00;20,57
2021-09-26;9,00;27,00;7,00;36,00;2,00;11,57
2021-10-03;14,00;41,00;7,00;27,00;2,00;8,91
2021-10-10;21,00;33,00;17,00;36,00;5,00;16,06
2021-10-17;14,00;46,00;5,00;39,00;5,00;22,91
2021-10-24;20,00;36,00;0,00;32,00;2,00;33,75
2021-10-31;24,00;33,00;4,00;33,00;7,00;24,00
2021-11-07;11,00;35,00;13,00;31,00;4,00;23,22
2021-11-14;7,00;31,00;4,00;47,00;11,00;35,00
2021-11-21;28,00;100,00;8,00;41,00;4,00;19,09
2021-11-28;8,00;40,00;6,00;32,00;13,00;114,29
2021-12-05;7,00;22,00;4,00;31,00;0,00;19,60
2021-12-12;9,00;29,00;4,00;31,00;2,00;15,43
2021-12-19;13,00;23,00;5,00;45,00;5,00;27,30
2021-12-26;14,00;38,00;5,00;47,00;8,00;8,91
2022-01-02;19,00;47,00;5,00;49,00;7,00;27,87
2022-01-09;14,00;36,00;0,00;37,00;5,00;19,09
2022-01-16;16,00;23,00;11,00;52,00;5,00;22,15
2022-01-23;7,00;45,00;0,00;48,00;5,00;22,40
2022-01-30;21,00;30,00;2,00;65,00;9,00;27,18
2022-02-06;14,00;19,00;7,00;41,00;0,00;7,64
2022-02-13;21,00;24,00;5,00;52,00;5,00;21,00
2022-02-20;23,00;28,00;7,00;42,00;7,00;8,94
2022-02-27;23,00;28,00;2,00;33,00;5,00;18,16
2022-03-06;21,00;35,00;5,00;19,00;5,00;16,06
2022-03-13;16,00;45,00;2,00;48,00;5,00;17,23
2022-03-20;19,00;30,00;2,00;28,00;2,00;11,40
2022-03-27;23,00;31,00;8,00;42,00;5,00;9,68
