Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;70,00;0,00;283,18;200,45;38,18;59,00
2019-01-13;65,00;6,50;269,75;217,75;16,25;41,00
2019-01-20;73,00;9,52;234,87;231,70;12,70;38,00
2019-01-27;53,00;9,35;240,06;196,41;6,24;26,00
2019-02-03;82,00;0,00;214,46;170,31;3,15;31,00
2019-02-10;91,00;9,41;213,38;156,90;6,28;22,00
2019-02-17;74,00;12,87;222,00;160,87;6,43;23,00
2019-02-24;69,00;6,27;191,32;163,09;3,14;14,00
2019-03-03;52,00;6,50;182,00;133,25;0,00;16,00
2019-03-10;56,00;6,22;199,11;127,56;0,00;21,00
2019-03-17;55,00;6,47;216,76;139,12;9,71;8,00
2019-03-24;41,00;0,00;160,85;129,31;9,46;17,00
2019-03-31;52,00;0,00;165,75;126,75;16,25;25,00
2019-04-07;55,00;16,18;194,12;129,41;12,94;26,00
2019-04-14;74,00;3,22;196,26;151,22;12,87;34,00
2019-04-21;57,00;9,50;196,33;133,00;15,83;39,00
2019-04-28;45,00;6,43;192,86;163,93;19,29;24,00
2019-05-05;53,00;6,24;187,06;140,29;18,71;24,00
2019-05-12;57,00;6,33;164,67;133,00;12,67;16,00
2019-05-19;60,00;0,00;123,16;129,47;9,47;16,00
2019-05-26;31,00;0,00;161,20;117,80;6,20;24,00
2019-06-02;52,00;9,75;178,75;123,50;9,75;19,00
2019-06-09;55,00;3,24;122,94;122,94;22,65;38,00
2019-06-16;47,00;0,00;166,07;125,33;28,20;3,00
2019-06-23;62,00;12,40;139,50;133,30;9,30;27,00
2019-06-30;63,00;12,60;151,20;116,55;9,45;20,00
2019-07-07;56,00;13,18;158,12;138,35;16,47;41,00
2019-07-14;36,00;6,55;245,45;157,09;19,64;28,00
2019-07-21;73,00;15,87;184,09;168,22;19,04;36,00
2019-07-28;100,00;3,23;170,97;177,42;25,81;34,00
2019-08-04;80,00;9,60;172,80;134,40;41,60;35,00
2019-08-11;97,00;12,93;135,80;122,87;19,40;29,00
2019-08-18;52,00;9,75;191,75;185,25;29,25;33,00
2019-08-25;90,00;6,43;202,50;205,71;22,50;25,00
2019-09-01;55,00;6,47;216,76;139,12;22,65;16,00
2019-09-08;57,00;3,17;186,83;161,50;12,67;19,00
2019-09-15;58,00;3,22;141,78;135,33;16,11;16,00
2019-09-22;65,00;6,50;201,50;172,25;13,00;24,00
2019-09-29;69,00;12,55;313,64;181,91;9,41;19,00
2019-10-06;90,00;6,43;215,36;176,79;22,50;30,00
2019-10-13;54,00;3,18;235,06;162,00;22,24;24,00
2019-10-20;75,00;39,13;169,57;127,17;9,78;42,00
2019-10-27;62,00;16,32;218,63;146,84;6,53;28,00
2019-11-03;84,00;6,46;235,85;171,23;29,08;16,00
2019-11-10;60,00;12,63;214,74;142,11;9,47;23,00
2019-11-17;57,00;34,83;193,17;142,50;19,00;36,00
2019-11-24;45,00;6,43;170,36;115,71;19,29;18,00
2019-12-01;28,00;6,22;211,56;108,89;9,33;32,00
2019-12-08;71,00;9,68;222,68;96,82;19,36;16,00
2019-12-15;72,00;6,26;187,83;106,43;12,52;40,00
2019-12-22;63,00;6,30;274,05;144,90;31,50;47,00
2019-12-29;61,00;0,00;260,05;192,63;41,74;40,00
2020-01-05;69,00;3,29;285,86;210,29;26,29;30,00
2020-01-12;52,00;6,50;263,25;221,00;29,25;32,00
2020-01-19;68,00;3,24;239,62;207,24;22,67;22,00
2020-01-26;71,00;9,68;277,55;151,68;19,36;47,00
2020-02-02;55,00;6,47;194,12;161,76;19,41;32,00
2020-02-09;47,00;9,40;260,07;175,47;21,93;27,00
2020-02-16;50,00;6,25;246,88;212,50;15,63;40,00
2020-02-23;20,00;6,67;186,67;166,67;16,67;12,00
2020-03-01;54,00;6,35;133,41;158,82;22,24;12,00
2020-03-08;51,00;3,19;197,63;146,63;12,75;30,00
2020-03-15;29,00;3,22;132,11;58,00;3,22;21,00
2020-03-22;23,00;3,29;98,57;62,43;3,29;18,00
2020-03-29;14,00;10,50;70,00;59,50;3,50;5,00
2020-04-05;49,00;9,80;62,07;71,87;6,53;7,00
2020-04-12;64,00;9,60;89,60;57,60;9,60;15,00
2020-04-19;39,00;3,25;78,00;58,50;0,00;16,00
