Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2019-01-06;77,00;4,28;106,94;58,82;19,25;27,00
2019-01-13;68,00;7,44;72,25;24,44;30,81;27,00
2019-01-20;57,00;2,15;68,83;33,34;33,34;7,00
2019-01-27;55,00;5,39;71,18;45,29;5,39;17,00
2019-02-03;45,00;2,14;68,57;47,14;4,29;9,00
2019-02-10;43,00;7,34;71,32;35,66;4,20;15,00
2019-02-17;50,00;4,26;61,70;54,26;4,26;10,00
2019-02-24;45,00;4,29;52,50;28,93;0,00;11,00
2019-03-03;55,00;4,23;86,73;34,90;5,29;12,00
2019-03-10;55,00;9,71;75,49;44,22;4,31;10,00
2019-03-17;44,00;5,24;51,33;57,62;7,33;18,00
2019-03-24;76,00;7,49;52,45;27,83;4,28;10,00
2019-03-31;70,00;11,67;56,21;33,94;21,21;15,00
2019-04-07;46,00;4,28;48,14;42,79;33,16;12,00
2019-04-14;54,00;12,96;43,20;29,16;17,28;10,00
2019-04-21;58,00;4,30;73,04;32,22;13,96;16,00
2019-04-28;40,00;25,26;41,05;49,47;5,26;13,00
2019-05-05;38,00;0,00;59,11;27,44;7,39;18,00
2019-05-12;45,00;12,86;49,29;34,29;15,00;10,00
2019-05-19;76,00;10,70;80,28;41,75;19,27;21,00
2019-05-26;42,00;7,35;84,00;22,05;12,60;19,00
2019-06-02;40,00;5,26;58,95;28,42;7,37;14,00
2019-06-09;46,00;3,14;61,68;33,45;15,68;23,00
2019-06-16;61,00;4,21;51,53;57,84;21,03;19,00
2019-06-23;59,00;20,38;63,29;27,89;16,09;20,00
2019-06-30;64,00;8,53;60,80;24,53;26,67;12,00
2019-07-07;45,00;6,43;72,86;35,36;27,86;22,00
2019-07-14;64,00;4,27;74,67;50,13;17,07;15,00
2019-07-21;67,00;6,38;75,51;47,86;17,02;22,00
2019-07-28;43,00;4,20;69,22;43,00;31,46;34,00
2019-08-04;47,00;4,18;56,40;44,91;34,47;15,00
2019-08-11;67,00;7,44;64,87;64,87;39,35;28,00
2019-08-18;48,00;7,47;72,53;36,27;29,87;10,00
2019-08-25;52,00;5,42;56,33;41,17;26,00;8,00
2019-09-01;50,00;2,13;79,79;36,17;24,47;17,00
2019-09-08;68,00;5,31;102,00;32,94;23,38;15,00
2019-09-15;76,00;4,28;59,94;29,97;28,90;15,00
2019-09-22;52,00;5,31;74,29;53,06;14,86;15,00
2019-09-29;54,00;7,56;82,08;47,52;18,36;14,00
2019-10-06;65,00;12,79;67,13;37,30;26,64;7,00
2019-10-13;53,00;3,18;49,82;30,74;27,56;14,00
2019-10-20;70,00;25,45;59,39;36,06;23,33;11,00
2019-10-27;53,00;9,54;60,42;62,54;37,10;19,00
2019-11-03;64,00;7,47;68,27;59,73;21,33;9,00
2019-11-10;54,00;10,80;68,04;23,76;29,16;9,00
2019-11-17;48,00;20,27;59,73;34,13;21,33;13,00
2019-11-24;58,00;3,22;60,15;22,56;19,33;14,00
2019-12-01;62,00;7,48;66,28;16,03;21,38;14,00
2019-12-08;57,00;16,13;66,68;35,49;21,51;14,00
2019-12-15;50,00;5,32;73,40;38,30;27,66;16,00
